wavelength_nm,intensity
1128.164,8.203931e-11
1129.295,5.935786e-11
1130.427,9.6516836e-11
1131.56,1.4532904e-10
1132.694,1.5062956e-10
1133.83,1.3219642e-10
1134.966,1.4524994e-10
1136.104,1.7990105e-10
1137.243,1.7634101e-10
1138.383,1.2531366e-10
1139.525,6.949212e-11
1140.667,7.3218306e-11
1141.81,1.0371604e-10
1142.955,1.0656408e-10
1144.101,1.1051969e-10
1145.248,1.4414236e-10
1146.396,1.5379405e-10
1147.545,1.4619927e-10
1148.696,1.5838254e-10
1149.847,1.6874624e-10
1151.0,1.6827156e-10
1152.154,1.5751232e-10
1153.309,1.496011e-10
1154.465,1.5719587e-10
1155.622,1.4793974e-10
1156.781,1.1051969e-10
1157.941,7.6904934e-11
1159.101,8.860562e-11
1160.263,1.2365231e-10
1161.427,1.3559824e-10
1162.591,1.2982306e-10
1163.756,1.1170637e-10
1164.923,1.0039333e-10
1166.091,9.3035905e-11
1167.26,7.8234016e-11
1168.43,6.7166224e-11
1169.601,5.923919e-11
1170.774,5.1612777e-11
1171.948,5.1541573e-11
1173.123,5.1747266e-11
1174.299,4.7127115e-11
1175.476,4.1660463e-11
1176.654,3.778397e-11
1177.834,3.5244467e-11
1179.015,3.0790454e-11
1180.197,2.4643438e-11
1181.38,2.1051747e-11
1182.564,1.9192611e-11
1183.75,1.6771778e-11
1184.936,1.4975932e-11
1186.124,1.3812984e-11
1187.313,1.2365231e-11
1188.504,9.960221e-12
1189.695,7.849508e-12
1190.888,7.669925e-12
1192.082,7.418347e-12
1193.277,5.6177545e-12
1194.473,5.386747e-12
1195.67,6.946048e-12
1196.869,7.296515e-12
1198.069,7.0852855e-12
1199.27,6.836082e-12
1200.472,6.569474e-12
1201.676,6.7466852e-12
1202.88,6.7142494e-12
1204.086,6.2807147e-12
1205.293,5.716645e-12
1206.502,5.1225127e-12
1207.711,4.522842e-12
1208.922,3.8519713e-12
1210.134,3.102779e-12
1211.347,2.296626e-12
1212.561,1.4770241e-12
1213.777,7.5575847e-13
1214.994,3.003889e-13
1216.212,2.836171e-13
1217.431,7.3336975e-13
1218.652,1.5031311e-12
1219.873,2.4224145e-12
1221.096,3.3860005e-12
1222.32,4.3282266e-12
1223.546,5.197669e-12
1224.772,6.022809e-12
1226.0,6.8408287e-12
1227.229,7.597932e-12
1228.46,8.346333e-12
1229.691,9.145366e-12
1230.924,9.960221e-12
1232.158,1.079881e-11
1233.393,1.1534554e-11
1234.63,1.2412698e-11
1235.867,1.333831e-11
1237.106,1.4287657e-11
1238.346,1.5213268e-11
1239.588,1.6265461e-11
1240.831,1.7855615e-11
1242.074,1.9303368e-11
1243.32,2.1328639e-11
1244.566,2.5339626e-11
1245.814,3.0054712e-11
1247.063,3.6597288e-11
1248.313,4.799735e-11
1249.564,6.3843514e-11
1250.817,8.8289175e-11
1252.071,1.2982306e-10
1253.326,1.7657835e-10
1254.583,2.3164042e-10
1255.84,2.8923405e-10
1257.2,2.9779604e-10
1258.4,3.0423836e-10
1259.5,2.924703e-10
1260.7,3.3135136e-10
1261.9,5.340625e-10
1263.1,5.730611e-10
1264.3,5.331515e-10
1265.4,6.3027894e-10
1266.6,7.3346207e-10
1267.8,1.0035179e-09
1269.0,1.1914899e-09
1270.2,1.1741894e-09
1271.3,1.2276566e-09
1272.5,1.1779377e-09
1273.7,1.0655378e-09
1274.9,1.0249328e-09
1276.1,1.1076395e-09
1277.2,1.2994795e-09
1278.4,1.502391e-09
1279.6,1.7507593e-09
1280.8,2.033498e-09
1282.0,2.2294329e-09
1283.1,2.3446654e-09
1284.3,2.2751772e-09
1285.5,2.0997362e-09
1286.7,2.0497197e-09
1287.9,2.0493989e-09
1289.0,2.2494606e-09
1290.2,2.4712379e-09
1291.4,2.6539893e-09
1292.6,2.8442833e-09
1293.8,2.9326446e-09
1294.9,2.9927125e-09
1296.1,2.974035e-09
1297.3,2.899569e-09
1298.5,2.750808e-09
1299.7,2.5458289e-09
1300.8,2.1394093e-09
1302.0,1.9171766e-09
1303.2,1.9295723e-09
1304.4,1.9676372e-09
1305.6,1.9628246e-09
1306.7,2.0409279e-09
1307.9,2.0979178e-09
1309.1,2.097531e-09
1310.3,2.3206124e-09
1311.5,2.704141e-09
1312.6,3.1575809e-09
1313.8,3.593015e-09
1315.0,3.90347e-09
1316.2,4.008612e-09
1317.3,4.0783483e-09
1318.5,4.21747e-09
1319.7,4.3258566e-09
1320.9,4.3230837e-09
1322.1,4.220123e-09
1323.2,4.218862e-09
1324.4,4.0537596e-09
1325.6,4.05186e-09
1326.8,4.079436e-09
1328.0,4.0766297e-09
1329.1,4.0037276e-09
1330.3,4.1170303e-09
1331.5,3.7971017e-09
1332.7,3.4549428e-09
1333.9,3.3228476e-09
1335.0,3.6214232e-09
1336.2,4.036514e-09
1337.4,4.747442e-09
1338.6,5.1563465e-09
1339.8,5.3397873e-09
1340.9,5.4030123e-09
1342.1,5.3845564e-09
1343.3,5.5510783e-09
1344.5,5.3700924e-09
1345.7,5.384948e-09
1346.8,5.326606e-09
1348.0,5.2796656e-09
1349.2,5.1652616e-09
1350.4,4.9134616e-09
1351.6,4.7271724e-09
1352.7,4.495906e-09
1353.9,4.4677138e-09
1355.1,4.3496327e-09
1356.3,4.412009e-09
1357.5,4.542649e-09
1358.6,4.884228e-09
1359.8,4.9377653e-09
1361.0,4.8126e-09
1362.2,4.9323976e-09
1363.4,4.8742104e-09
1364.5,4.807317e-09
1365.7,4.9163416e-09
1366.9,4.9310382e-09
1368.1,4.8643156e-09
1369.3,4.9412963e-09
1370.4,5.060242e-09
1371.6,5.087159e-09
1372.8,5.227309e-09
1374.0,5.447501e-09
1375.2,5.52423e-09
1376.3,5.405495e-09
1377.5,5.3185283e-09
1378.7,5.4141522e-09
1379.9,5.196549e-09
1381.1,5.1310987e-09
1382.2,5.4832263e-09
1383.4,5.4857887e-09
1384.6,5.335813e-09
1385.8,5.3048033e-09
1387.0,5.3384883e-09
1388.1,5.4924807e-09
1389.3,5.4678093e-09
1390.5,5.4794556e-09
1391.7,5.4004747e-09
1392.9,5.302774e-09
1394.0,5.2317675e-09
1395.2,5.242331e-09
1396.4,5.151576e-09
1397.6,5.0374314e-09
1398.8,5.181781e-09
1399.9,5.4674185e-09
1401.1,5.520759e-09
1402.3,5.5289266e-09
1403.5,5.558748e-09
1404.7,5.697986e-09
1405.8,6.0054646e-09
1407.0,5.9746346e-09
1408.2,5.736567e-09
1409.4,5.629839e-09
1410.5,5.6579426e-09
1411.7,5.7634173e-09
1412.9,6.0121033e-09
1414.1,6.0811742e-09
1415.3,6.000636e-09
1416.4,6.286635e-09
1417.6,6.247111e-09
1418.8,6.23733e-09
1420.0,6.257284e-09
1421.2,6.2167236e-09
1422.3,6.2418937e-09
1423.5,6.346354e-09
1424.7,6.4122365e-09
1425.9,6.4210863e-09
1427.1,6.441099e-09
1428.2,6.1851715e-09
1429.4,5.9069767e-09
1430.6,5.738285e-09
1431.8,5.5084284e-09
1433.0,5.6538116e-09
1434.1,5.9704055e-09
1435.3,5.874329e-09
1436.5,6.1087024e-09
1437.7,6.369765e-09
1438.9,6.1693366e-09
1440.0,6.36896e-09
1441.2,6.485998e-09
1442.4,6.361446e-09
1443.6,6.415818e-09
1444.8,6.5721095e-09
1445.9,6.730637e-09
1447.1,6.90794e-09
1448.3,6.880196e-09
1449.5,6.9550903e-09
1450.7,6.943408e-09
1451.8,6.9605357e-09
1453.0,6.963773e-09
1454.2,6.931693e-09
1455.4,6.9250747e-09
1456.6,6.9213804e-09
1457.7,6.9206725e-09
1458.9,6.7120394e-09
1460.1,6.6507253e-09
1461.3,6.851245e-09
1462.5,6.653841e-09
1463.6,6.359819e-09
1464.8,6.2198424e-09
1466.0,6.4111982e-09
1467.2,6.4103487e-09
1468.4,6.2144694e-09
1469.5,6.215075e-09
1470.7,6.1751035e-09
1471.9,5.9637824e-09
1473.1,6.0212697e-09
1474.3,6.1349033e-09
1475.4,6.3671e-09
1476.6,6.5973835e-09
1477.8,6.647933e-09
1479.0,6.4140573e-09
1480.2,6.195807e-09
1481.3,6.2586163e-09
1482.5,6.255066e-09
1483.7,6.2227703e-09
1484.9,6.4401515e-09
1486.1,6.789716e-09
1487.2,7.128805e-09
1488.4,7.1548456e-09
1489.6,6.8767587e-09
1490.8,6.6461348e-09
1492.0,6.6277352e-09
1493.1,6.6773693e-09
1494.3,6.7528467e-09
1495.5,7.066941e-09
1496.7,7.522636e-09
1497.8,7.622294e-09
1499.0,7.563533e-09
1500.2,7.550327e-09
1501.4,7.463502e-09
1502.6,7.3889495e-09
1503.7,7.305345e-09
1504.9,7.0379835e-09
1506.1,6.7712302e-09
1507.3,6.452374e-09
1508.5,6.2948446e-09
1509.6,6.2177317e-09
1510.8,6.185432e-09
1512.0,6.3526837e-09
1513.2,6.5667747e-09
1514.4,6.681518e-09
1515.5,6.794195e-09
1516.7,6.8543176e-09
1517.9,7.0098536e-09
1519.1,7.38651e-09
1520.3,7.472268e-09
1521.4,7.136407e-09
1522.6,6.9903225e-09
1523.8,6.860963e-09
1525.0,6.6212995e-09
1526.2,6.5760033e-09
1527.3,6.5341506e-09
1528.5,6.4242265e-09
1529.7,6.671126e-09
1530.9,6.6374426e-09
1532.1,6.3644277e-09
1533.2,6.3658745e-09
1534.4,6.5338277e-09
1535.6,6.9156516e-09
1536.8,6.985278e-09
1538.0,7.0646236e-09
1539.1,7.199859e-09
1540.3,7.079976e-09
1541.5,6.9166624e-09
1542.7,6.929919e-09
1543.9,6.9684187e-09
1545.0,6.8484214e-09
1546.2,6.829043e-09
1547.4,7.1226993e-09
1548.6,7.2181967e-09
1549.8,7.0855366e-09
1550.9,6.8706916e-09
1552.1,6.9027513e-09
1553.3,6.925884e-09
1554.5,6.831541e-09
1555.7,6.5532206e-09
1556.8,6.250364e-09
1558.0,6.1669048e-09
1559.2,6.1277605e-09
1560.4,6.139612e-09
1561.6,6.3909513e-09
1562.7,6.5536296e-09
1563.9,6.6177983e-09
1565.1,6.9072037e-09
1566.3,7.030417e-09
1567.5,6.979607e-09
1568.6,6.7423587e-09
1569.8,6.510813e-09
1571.0,6.6123707e-09
1572.2,6.5953265e-09
1573.4,6.549577e-09
1574.5,6.676041e-09
1575.7,6.716281e-09
1576.9,6.8702155e-09
1578.1,7.0623614e-09
1579.3,7.1603528e-09
1580.4,7.1359203e-09
1581.6,7.1744704e-09
1582.8,7.091875e-09
1584.0,7.0541466e-09
1585.1,7.1100734e-09
1586.3,7.0082207e-09
1587.5,7.0273547e-09
1588.7,6.999928e-09
1589.9,7.004241e-09
1591.0,6.9983113e-09
1592.2,6.792489e-09
1593.4,6.8664585e-09
1594.6,6.936581e-09
1595.8,6.9634516e-09
1596.9,7.0363466e-09
1598.1,7.0158794e-09
1599.3,6.8816712e-09
1600.5,6.863169e-09
1601.7,6.8508625e-09
1602.8,6.660765e-09
1604.0,6.782441e-09
1605.2,6.8481563e-09
1606.4,6.909034e-09
1607.6,6.904223e-09
1608.7,6.961656e-09
1609.9,6.977147e-09
1611.1,6.9086834e-09
1612.3,6.9162285e-09
1613.5,7.015232e-09
1614.6,6.965738e-09
1615.8,7.1159416e-09
1617.0,7.076307e-09
1618.2,6.964659e-09
1619.4,6.937303e-09
1620.5,7.06744e-09
1621.7,7.1453305e-09
1622.9,7.1012156e-09
1624.1,6.998023e-09
1625.3,6.9274253e-09
1626.4,6.9539188e-09
1627.6,6.931336e-09
1628.8,6.8649175e-09
1630.0,6.874153e-09
1631.2,6.8775936e-09
1632.3,6.8113457e-09
1633.5,6.801132e-09
1634.7,6.9735187e-09
1635.9,6.9392416e-09
1637.1,6.8049513e-09
1638.2,7.020395e-09
1639.4,7.0269603e-09
1640.6,6.826339e-09
1641.8,6.854661e-09
1643.0,6.89922e-09
1644.1,6.869586e-09
1645.3,7.001061e-09
1646.5,7.0569386e-09
1647.7,6.9761352e-09
1648.9,6.915402e-09
1650.0,6.82684e-09
1651.2,6.631055e-09
1652.4,6.3838046e-09
1653.6,6.1215792e-09
1654.8,5.593366e-09
1655.9,5.2454467e-09
1657.1,5.408514e-09
1658.3,5.691969e-09
1659.5,6.0955814e-09
1660.7,6.161864e-09
1661.8,6.1687744e-09
1663.0,6.2687815e-09
1664.2,6.8040444e-09
1665.4,6.7390187e-09
1666.6,6.5050325e-09
1667.7,6.4033343e-09
1668.9,6.365454e-09
1670.1,6.2170793e-09
1671.3,6.2607652e-09
1672.5,6.3380985e-09
1673.6,6.2484333e-09
1674.8,6.389523e-09
1676.239,6.5462e-09
1677.6101,6.6481e-09
1678.9812,6.5999e-09
1680.3522,6.6701e-09
1681.7233,6.7641e-09
1683.0944,6.7416e-09
1684.4655,6.6624e-09
1685.8367,6.5024e-09
1687.2078,6.4677e-09
1688.5789,6.5596e-09
1689.9501,6.561e-09
1691.3213,6.494e-09
1692.6925,6.459e-09
1694.0637,6.4016e-09
1695.4349,6.3327e-09
1696.8062,6.2775e-09
1698.1774,6.385e-09
1699.5487,6.4341e-09
1700.9199,6.3661e-09
1702.2913,6.2924e-09
1703.6626,6.3123e-09
1705.0339,6.3495e-09
1706.4053,6.2764e-09
1707.7766,6.189e-09
1709.148,6.2444e-09
1710.5193,6.3228e-09
1711.8907,6.328e-09
1713.2622,6.3322e-09
1714.6335,6.3249e-09
1716.005,6.3849e-09
1717.3765,6.3214e-09
1718.7479,6.1643e-09
1720.1194,6.0225e-09
1721.491,6.1179e-09
1722.8624,6.2031e-09
1724.234,6.0643e-09
1725.6055,5.9504e-09
1726.977,6.2073e-09
1728.3486,6.3944e-09
1729.7202,6.3771e-09
1731.0918,6.2047e-09
1732.4634,6.1609e-09
1733.835,6.1507e-09
1735.2067,6.2093e-09
1736.5782,6.2318e-09
1737.95,6.2663e-09
1739.3217,6.4096e-09
1740.6934,6.3008e-09
1742.0651,6.1775e-09
1743.4368,6.1948e-09
1744.8085,6.1571e-09
1746.1802,6.1472e-09
1747.552,6.1608e-09
1748.9237,6.2183e-09
1750.2955,6.2657e-09
1751.6674,6.2685e-09
1753.0391,6.3709e-09
1754.4109,6.518e-09
1755.7827,6.6116e-09
1757.1547,6.5313e-09
1758.5265,6.3932e-09
1759.8983,6.1383e-09
1761.2703,6.0364e-09
1762.6421,6.0626e-09
1764.014,5.997e-09
1765.386,5.997e-09
1766.7579,6.1102e-09
1768.1299,6.1613e-09
1769.5018,6.194e-09
1770.8738,6.2274e-09
1772.2458,6.2245e-09
1773.6178,6.2705e-09
1774.9899,6.274e-09
1776.3618,6.3466e-09
1777.7339,6.4192e-09
1779.106,6.472e-09
1780.478,6.4174e-09
1781.8501,6.3113e-09
1783.2222,6.2955e-09
1784.5942,6.1825e-09
1785.9664,6.0827e-09
1787.3385,6.0774e-09
1788.7107,6.2306e-09
1790.0828,6.4459e-09
1791.455,6.5679e-09
1792.8271,6.5772e-09
1794.1993,6.5918e-09
1795.5715,6.5954e-09
1796.9437,6.4811e-09
1798.316,6.4591e-09
1799.6882,6.5408e-09
1801.0604,6.5979e-09
1802.4327,6.5411e-09
1803.805,6.4256e-09
1805.1772,6.3537e-09
1806.5496,6.2223e-09
1807.9219,6.0617e-09
1809.2942,6.1742e-09
1810.6666,6.3473e-09
1812.039,6.391e-09
1813.4113,6.3514e-09
1814.7837,6.2357e-09
1816.156,6.1541e-09
1817.5284,6.0968e-09
1818.9009,6.1488e-09
1820.2732,6.0975e-09
1821.6456,6.1265e-09
1823.0181,6.1643e-09
1824.3906,6.1529e-09
1825.7631,6.0689e-09
1827.1355,6.0061e-09
1828.5079,6.0164e-09
1829.8805,6.0007e-09
1831.253,5.8703e-09
1832.6255,5.8773e-09
1833.998,6.0159e-09
1835.3706,6.0544e-09
1836.7432,6.0809e-09
1838.1157,6.0438e-09
1839.4883,5.8968e-09
1840.8608,5.7282e-09
1842.2335,5.6251e-09
1843.6061,5.7277e-09
1844.9788,5.7518e-09
1846.3513,5.6803e-09
1847.724,5.681e-09
1849.0967,5.8608e-09
1850.4694,5.9382e-09
1851.8419,5.8196e-09
1853.2147,5.7696e-09
1854.5874,5.7993e-09
1855.9601,5.8813e-09
1857.3328,5.8958e-09
1858.7056,5.8206e-09
1860.0782,5.7626e-09
1861.451,5.8017e-09
1862.8237,5.7942e-09
1864.1965,5.8363e-09
1865.5693,5.8777e-09
1866.9421,5.9479e-09
1868.315,6.0051e-09
1869.6877,6.0414e-09
1871.0605,6.0937e-09
1872.4335,6.1181e-09
1873.8063,6.0928e-09
1875.1791,5.9648e-09
1876.552,5.8757e-09
1877.9248,5.9085e-09
1879.2977,6.0072e-09
1880.6707,5.9683e-09
1882.0436,6.0143e-09
1883.4165,6.0789e-09
1884.7894,6.1136e-09
1886.1624,6.0847e-09
1887.5353,6.0482e-09
1888.9082,5.9831e-09
1890.2812,5.9968e-09
1891.6542,5.9934e-09
1893.0272,5.9799e-09
1894.4001,5.9422e-09
1895.7732,5.8847e-09
1897.1462,5.8452e-09
1898.5193,5.795e-09
1899.8923,5.7916e-09
1901.2654,5.7575e-09
1902.6384,5.8135e-09
1904.0115,5.8586e-09
1905.3845,5.823e-09
1906.7576,5.8531e-09
1908.1307,5.7788e-09
1909.5038,5.6762e-09
1910.877,5.6495e-09
1912.2501,5.7853e-09
1913.6232,5.8339e-09
1914.9963,5.7793e-09
1916.3695,5.8189e-09
1917.7427,5.7964e-09
1919.1158,5.853e-09
1920.489,5.914e-09
1921.8622,5.885e-09
1923.2355,5.8752e-09
1924.6086,5.8691e-09
1925.9818,5.6939e-09
1927.3551,5.6879e-09
1928.7283,5.7347e-09
1930.1016,5.5915e-09
1931.4749,5.4975e-09
1932.848,5.719e-09
1934.2213,5.8404e-09
1935.5946,5.8488e-09
1936.9679,5.8372e-09
1938.3412,5.8926e-09
1939.7146,5.8972e-09
1941.0879,5.8884e-09
1942.4612,5.954e-09
1943.8345,5.9631e-09
1945.2079,5.9196e-09
1946.5812,5.8671e-09
1947.9546,5.8649e-09
1949.328,5.8311e-09
1950.7013,5.8486e-09
1952.0747,5.8563e-09
1953.4481,5.8269e-09
1954.8215,5.8237e-09
1956.195,5.8455e-09
1957.5684,5.8691e-09
1958.9418,5.8832e-09
1960.3152,5.9146e-09
1961.6887,5.8952e-09
1963.0621,5.8495e-09
1964.4355,5.8439e-09
1965.8091,5.8496e-09
1967.1825,5.8426e-09
1968.556,5.7744e-09
1969.9296,5.8017e-09
1971.3031,5.8232e-09
1972.6765,5.8744e-09
1974.05,5.8604e-09
1975.4236,5.7959e-09
1976.7971,5.8085e-09
1978.1707,5.7567e-09
1979.5442,5.7046e-09
1980.9178,5.7475e-09
1982.2914,5.7814e-09
1983.6649,5.7134e-09
1985.0386,5.6747e-09
1986.4121,5.6632e-09
1987.7858,5.7292e-09
1989.1593,5.6859e-09
1990.533,5.6107e-09
1991.9066,5.6126e-09
1993.2802,5.57e-09
1994.6538,5.5381e-09
1996.0275,5.603e-09
1997.4011,5.6603e-09
1998.7748,5.5794e-09
2000.1484,5.4042e-09
2001.5221,5.478e-09
2002.8959,5.5622e-09
2004.2695,5.4956e-09
2005.6432,5.4854e-09
2007.017,5.4741e-09
2008.3906,5.4047e-09
2009.7644,5.4996e-09
2011.1381,5.3155e-09
2012.5118,5.2306e-09
2013.8856,5.3026e-09
2015.2593,5.3587e-09
2016.633,5.3623e-09
2018.0068,5.3592e-09
2019.3806,5.3523e-09
2020.7544,5.3437e-09
2022.1282,5.3251e-09
2023.502,5.3943e-09
2024.8757,5.4002e-09
2026.2495,5.2922e-09
2027.6234,5.3504e-09
2028.9972,5.4268e-09
2030.371,5.4737e-09
2031.7449,5.4624e-09
2033.1187,5.3184e-09
2034.4926,5.3127e-09
2035.8663,5.3178e-09
2037.2402,5.2837e-09
2038.6141,5.2896e-09
2039.988,5.2986e-09
2041.3618,5.2282e-09
2042.7357,5.3439e-09
2044.1096,5.422e-09
2045.4835,5.5016e-09
2046.8574,5.5459e-09
2048.2314,5.5101e-09
2049.6052,5.4936e-09
2050.9792,5.4881e-09
2052.353,5.4663e-09
2053.727,5.4042e-09
2055.101,5.2484e-09
2056.4749,5.189e-09
2057.8489,5.2541e-09
2059.223,5.2748e-09
2060.597,5.3437e-09
2061.9707,5.2419e-09
2063.3447,5.153e-09
2064.7188,5.1923e-09
2066.0928,5.1475e-09
2067.4668,5.136e-09
2068.8408,5.2117e-09
2070.2148,5.2713e-09
2071.5889,5.2791e-09
2072.963,5.2457e-09
2074.337,5.2657e-09
2075.711,5.3401e-09
2077.085,5.3981e-09
2078.459,5.405e-09
2079.833,5.3481e-09
2081.207,5.3322e-09
2082.581,5.3851e-09
2083.955,5.3848e-09
2085.3293,5.3436e-09
2086.7034,5.3774e-09
2088.0774,5.3697e-09
2089.4514,5.352e-09
2090.8257,5.3082e-09
2092.1997,5.3282e-09
2093.5737,5.2889e-09
2094.9478,5.203e-09
2096.322,5.2247e-09
2097.696,5.196e-09
2099.0703,5.2305e-09
2100.4443,5.2729e-09
2101.8186,5.2091e-09
2103.1926,5.2198e-09
2104.567,5.2216e-09
2105.941,5.3132e-09
2107.3152,5.2586e-09
2108.6892,5.0762e-09
2110.0635,5.01e-09
2111.4375,5.0169e-09
2112.8118,5.0264e-09
2114.186,5.0263e-09
2115.56,5.1766e-09
2116.9343,5.2838e-09
2118.3086,5.2601e-09
2119.6826,5.2338e-09
2121.057,5.2345e-09
2122.4312,5.2173e-09
2123.8054,5.1677e-09
2125.1794,5.1021e-09
2126.5537,5.0223e-09
2127.928,5.0193e-09
2129.3022,4.9433e-09
2130.6765,4.8201e-09
2132.0505,4.6776e-09
2133.4248,4.537e-09
2134.799,4.3781e-09
2136.1733,4.4689e-09
2137.5476,4.7478e-09
2138.9219,4.8207e-09
2140.2961,4.8254e-09
2141.6704,4.928e-09
2143.0447,5.0258e-09
2144.419,5.0538e-09
