wavelength_nm,intensity
90.04517364501953,6.658628e-16
90.13544638,8.998908e-16
90.22580727,9.544837e-16
90.31625875,9.781182e-16
90.4068009,1.000871e-15
90.49743383,1.0241358e-15
90.58815761,1.047888e-15
90.67897234,1.0721467e-15
90.76987812,1.0969912e-15
90.86087503,1.1223698e-15
90.95196316,1.1482494e-15
91.04314261,1.1741536e-15
91.13441347,1.1977963e-15
91.22577582,1.2195113e-15
91.31722977,1.2470693e-15
91.4087754,1.3710487e-15
91.5004128,3.159024e-15
91.59214207,1.4172498e-14
91.6839633,3.8545586e-14
91.77587658,6.448322e-14
91.86788201,8.7893404e-14
91.95997967,1.142798e-13
92.05216965,1.3374069e-13
92.14445206,1.6463466e-13
92.23682698,1.8369908e-13
92.32929451,1.973075e-13
92.42185473,3.0417829e-13
92.51450775,3.0569788e-13
92.60725365,2.2404984e-13
92.70009253,3.330286e-13
92.79302448,5.312928e-13
92.8860496,5.468528e-13
92.97916797,3.69444e-13
93.0723797,2.3920468e-13
93.16568487,3.8139264e-13
93.25908357,6.5020965e-13
93.35257591,8.415631e-13
93.44616198,8.8871147e-13
93.53984187,7.817898e-13
93.63361567,5.538402e-13
93.72748348,3.152617e-13
93.82144539,3.1323558e-13
93.9155015,5.9060883e-13
94.0096519,9.0451523e-13
94.10389668,1.1259073e-12
94.19823595,1.2642749e-12
94.29266979,1.345276e-12
94.3871983,1.3641764e-12
94.48182158,1.2278814e-12
94.57653971,1.0635822e-12
94.6713528,9.875807e-13
94.76626095,8.5564737e-13
94.86126423,5.7506793e-13
94.95636276,3.416314e-13
95.05155663,5.0172784e-13
95.14684592,9.20935e-13
95.24223075,1.273795e-12
95.33771119,1.5171047e-12
95.43328736,1.7134632e-12
95.52895934,1.8156016e-12
95.62472724,1.987874e-12
95.72059114,2.2800243e-12
95.81655114,2.3810346e-12
95.91260734,2.3901905e-12
96.00875985,2.3598014e-12
96.10500874,2.393758e-12
96.20135412,2.4459827e-12
96.29779609,2.4111607e-12
96.39433475,2.2759583e-12
96.49097018,2.229653e-12
96.58770249,2.3674678e-12
96.68453177,2.4089047e-12
96.78145813,2.2850155e-12
96.87848165,2.0886927e-12
96.97560244,1.7435374e-12
97.0728206,1.2336941e-12
97.17013621,6.768942e-13
97.26754939,4.6504955e-13
97.36506022,8.643022e-13
97.46266881,1.5022565e-12
97.56037525,2.0642231e-12
97.65817964,2.4947546e-12
97.75608208,2.731882e-12
97.85408266,2.8408955e-12
97.95218149,2.9379303e-12
98.05037867,3.0549799e-12
98.14867429,3.2126066e-12
98.24706845,3.4014193e-12
98.34556125,3.499029e-12
98.44415279,3.4914994e-12
98.54284317,3.6086312e-12
98.64163248,3.7649983e-12
98.74052084,3.5788143e-12
98.83950832,3.2246265e-12
98.93859505,2.9730315e-12
99.0377811,2.9759886e-12
99.13706659,3.347289e-12
99.23645162,3.632534e-12
99.33593628,3.787888e-12
99.43552067,3.6884714e-12
99.53520489,3.793939e-12
99.63498905,4.0497506e-12
99.73487325,4.1166124e-12
99.83485757,4.2207115e-12
99.93494213,4.383075e-12
100.03512703,4.416889e-12
100.13541236,4.3089573e-12
100.23579823,4.2892434e-12
100.33628473,4.6316306e-12
100.43687198,4.8145017e-12
100.53756006,4.7588383e-12
100.63834908,4.678423e-12
100.73923914,4.707254e-12
100.84023035,4.822141e-12
100.9413228,4.877859e-12
101.04251659,5.0077225e-12
101.14381183,5.0582936e-12
101.24520862,5.080334e-12
101.34670706,5.1526726e-12
101.44830725,5.1188307e-12
101.5500093,5.115408e-12
101.6518133,5.196234e-12
101.75371936,5.073024e-12
101.85572758,4.744683e-12
101.95783807,4.3782014e-12
102.06005092,3.9726213e-12
102.16236624,3.5078453e-12
102.26478413,2.84848e-12
102.3673047,2.019547e-12
102.46992803999999,1.1562772e-12
102.57265426,7.357229e-13
102.67548346999999,1.3507547e-12
102.77841576,2.552543e-12
102.88145124,3.731704e-12
102.98459002,4.5913546e-12
103.08783219,5.119789e-12
103.19117786,5.6659655e-12
103.29462714000002,6.167403e-12
103.39818012,6.50352e-12
103.50183692,6.6270314e-12
103.60559763,6.329931e-12
103.70946236,6.4037746e-12
103.81343122000001,7.109522e-12
103.91750431,7.584319e-12
104.02168172000002,7.783728e-12
104.12596358,7.930101e-12
104.23034998,7.948801e-12
104.33484103,7.861624e-12
104.43943683,7.919505e-12
104.54413749,8.1622565e-12
104.64894311,8.450541e-12
104.75385379,8.336694e-12
104.85886965,8.1862685e-12
104.96399079,8.64513e-12
105.06921732,8.961479e-12
105.17454933000002,9.07475e-12
105.27998694,9.141804e-12
105.38553025000002,9.320157e-12
105.49117936,9.604499e-12
105.59693439999998,9.967393e-12
105.70279544999998,1.0325907e-11
105.80876262,1.0459905e-11
105.91483603000002,1.0365718e-11
106.02101578,1.0436796e-11
106.12730197,1.0652359e-11
106.23369470999998,1.0557624e-11
106.34019411,1.0466421e-11
106.44680028,1.0745779e-11
106.55351332000001,1.0536979e-11
106.66033335,1.0140271e-11
106.76726045000001,1.0172825e-11
106.87429476,1.053572e-11
106.98143636,1.1245e-11
107.08868537999999,1.16513734e-11
107.19604191,1.1851029e-11
107.30350607,1.195907e-11
107.41107796000001,1.2134439e-11
107.51875769,1.2366485e-11
107.62654537,1.25600615e-11
107.73444111,1.2724369e-11
107.84244501,1.2862529e-11
107.95055719,1.3091672e-11
108.05877774000001,1.3397671e-11
108.16710680000001,1.3511901e-11
108.27554445000001,1.3539554e-11
108.38409081,1.3252913e-11
108.49274598,1.3102624e-11
108.60151009,1.390338e-11
108.71038323,1.4944095e-11
108.81936550999998,1.5328181e-11
108.92845706,1.5295598e-11
109.03765796,1.492052e-11
109.14696834000002,1.506788e-11
109.2563883,1.5701097e-11
109.36591796,1.62378e-11
109.47555742,1.5909924e-11
109.58530679,1.467848e-11
109.69516618999998,1.3656248e-11
109.80513572,1.4028753e-11
109.9152155,1.4950803e-11
110.02540563,1.5703945e-11
110.13570623000001,1.6301268e-11
110.2461174,1.6983522e-11
110.35663927,1.8405612e-11
110.46727193,2.0217212e-11
110.57801549000001,2.4063801e-11
110.68887007999999,3.7766075e-11
110.79983581000002,7.75057e-11
110.91091277000001,1.5713528e-10
111.02210109,3.1776698e-10
111.13340088,5.043207e-10
111.24481224000002,7.119379e-10
111.35633529000002,8.1147516e-10
111.46797015,9.597982e-10
111.57971691999998,1.7141696e-09
111.69157571999999,1.8506946e-09
111.80354665,1.8466725e-09
111.91562984,2.5622957e-09
112.02782539,2.4417743e-09
112.14013341,1.5640697e-09
112.25255403000001,1.4329632e-09
112.36508733999999,2.4167957e-09
112.47773347,2.683622e-09
112.59049253,2.6126723e-09
112.70336462999998,2.129382e-09
112.81634989,1.3700412e-09
112.92944841,1.0785179e-09
113.04266031,1.5643599e-09
113.15598571000001,2.2569484e-09
113.26942472,2.2569757e-09
113.38297745,2.0229505e-09
113.49664402,2.4508617e-09
113.61042453999998,2.8826774e-09
113.72431911999999,2.5637907e-09
113.83832788,1.7843774e-09
113.95245094000002,1.1207187e-09
114.0666884,1.1748654e-09
114.18104038999999,1.3688091e-09
114.29550702000002,1.3243576e-09
114.41008839999999,1.2417795e-09
114.52478463999998,1.408877e-09
114.63959587,1.5307893e-09
114.7545222,1.5963808e-09
114.86956375,1.9199495e-09
114.98472062,2.0076971e-09
115.09999293000001,1.8259321e-09
115.21538080999998,1.7489313e-09
115.33088436,1.6838024e-09
115.44650371,1.8002634e-09
115.56223897,1.730072e-09
115.67809024,1.3047754e-09
115.79405765999999,9.727462e-10
115.91014134,1.082677e-09
116.02634139,1.3912388e-09
116.14265794,1.4478305e-09
116.25909109,1.3726039e-09
116.37564096000001,1.240342e-09
116.49230768,1.0945435e-09
116.60909135,9.281469e-10
116.72599210000001,7.4071155e-10
116.84301005,6.1700317e-10
116.9601453,4.8785165e-10
117.07739798,3.7328543e-10
117.19476821,3.3652503e-10
117.31225609999998,3.0207276e-10
117.42986177999998,2.4375002e-10
117.54758535,2.0012737e-10
117.66542694,1.763073e-10
117.78338667,1.586995e-10
117.90146465000001,1.3576025e-10
118.01966100999998,1.1095286e-10
118.13797585,1.0471295e-10
118.25640931000001,1.0699535e-10
118.3749615,1.01423515e-10
118.49363254,9.6701556e-11
118.61242253999998,9.4295675e-11
118.73133163,8.52014e-11
118.85035993,6.573805e-11
118.96950755999998,4.785917e-11
119.08877463000002,4.410263e-11
119.20816126,4.1911682e-11
119.32766758,2.9141918e-11
119.44729370999998,2.6810236e-11
119.56703975999999,3.7245033e-11
119.68690586,4.0145946e-11
119.80689212,4.0282847e-11
119.92699867000002,4.1382977e-11
120.04722563,4.029681e-11
120.16757311,4.0413176e-11
120.28804124000001,3.9440638e-11
120.40863013999999,3.604223e-11
120.52933994,3.204475e-11
120.65017074,2.8292042e-11
120.77112268,2.456409e-11
120.89219587,2.0518282e-11
121.01339044,1.6222057e-11
121.1347065,1.17649735e-11
121.25614419000001,7.43069e-12
121.37770361,3.798594e-12
121.4993849,1.5836053e-12
121.62118818000002,1.5085895e-12
121.74311356000001,3.6927427e-12
121.86516117,7.49161e-12
121.98733114,1.2189473e-11
122.10962358000002,1.7394988e-11
122.23203862,2.273672e-11
122.35457638,2.7700087e-11
122.47723698999998,3.251678e-11
122.60002056,3.752075e-11
122.72292722,4.2112105e-11
122.8459571,4.708678e-11
122.96911032,5.2418764e-11
123.09238699,5.739043e-11
123.21578726,6.288231e-11
123.33931122999999,6.72842e-11
123.46295903000001,7.312846e-11
123.58673079,7.994499e-11
123.71062663000001,8.6698815e-11
123.83464668000002,8.6074e-11
123.95879106,7.8197046e-11
124.08305989,7.752076e-11
124.2074533,8.1980416e-11
124.33197141999999,8.972513e-11
124.45661436999998,1.0323087e-10
124.58138226999999,1.1705503e-10
124.70627525,1.3358682e-10
124.83129343,1.624533e-10
124.95643694999998,1.9659371e-10
