wavelength_nm,intensity
90.04517364501953,6.6985007e-16
90.13544638,9.052794e-16
90.22580727,9.601993e-16
90.31625875,9.839752e-16
90.4068009,1.0068643e-15
90.49743383,1.0302684e-15
90.58815761,1.0541628e-15
90.67897234,1.0785668e-15
90.76987812,1.10356e-15
90.86087503,1.1290906e-15
90.95196316,1.1551252e-15
91.04314261,1.1811845e-15
91.13441347,1.2049687e-15
91.22577582,1.2268138e-15
91.31722977,1.2545369e-15
91.4087754,1.3792587e-15
91.5004128,3.1779404e-15
91.59214207,1.4257364e-14
91.6839633,3.87764e-14
91.77587658,6.486935e-14
91.86788201,8.8419716e-14
91.95997967,1.1496412e-13
92.05216965,1.3454155e-13
92.14445206,1.656205e-13
92.23682698,1.8479909e-13
92.32929451,1.98489e-13
92.42185473,3.0599972e-13
92.51450775,3.0752842e-13
92.60725365,2.2539147e-13
92.70009253,3.3502278e-13
92.79302448,5.3447416e-13
92.8860496,5.5012743e-13
92.97916797,3.7165626e-13
93.0723797,2.4063705e-13
93.16568487,3.8367646e-13
93.25908357,6.5410313e-13
93.35257591,8.466024e-13
93.44616198,8.940331e-13
93.53984187,7.864712e-13
93.63361567,5.5715664e-13
93.72748348,3.1714952e-13
93.82144539,3.1511127e-13
93.9155015,5.9414545e-13
94.0096519,9.099315e-13
94.10389668,1.1326493e-12
94.19823595,1.2718455e-12
94.29266979,1.3533315e-12
94.3871983,1.3723452e-12
94.48182158,1.235234e-12
94.57653971,1.069951e-12
94.6713528,9.934945e-13
94.76626095,8.6077104e-13
94.86126423,5.7851147e-13
94.95636276,3.436771e-13
95.05155663,5.047322e-13
95.14684592,9.264497e-13
95.24223075,1.2814226e-12
95.33771119,1.5261892e-12
95.43328736,1.7237236e-12
95.52895934,1.8264737e-12
95.62472724,1.9997775e-12
95.72059114,2.2936772e-12
95.81655114,2.3952923e-12
95.91260734,2.404503e-12
96.00875985,2.373932e-12
96.10500874,2.408092e-12
96.20135412,2.4606294e-12
96.29779609,2.425599e-12
96.39433475,2.289587e-12
96.49097018,2.2430044e-12
96.58770249,2.3816444e-12
96.68453177,2.4233293e-12
96.78145813,2.2986983e-12
96.87848165,2.1011999e-12
96.97560244,1.7539778e-12
97.0728206,1.2410817e-12
97.17013621,6.809475e-13
97.26754939,4.678343e-13
97.36506022,8.6947767e-13
97.46266881,1.5112522e-12
97.56037525,2.076584e-12
97.65817964,2.5096934e-12
97.75608208,2.7482407e-12
97.85408266,2.857907e-12
97.95218149,2.955523e-12
98.05037867,3.0732734e-12
98.14867429,3.231844e-12
98.24706845,3.4217872e-12
98.34556125,3.5199814e-12
98.44415279,3.5124067e-12
98.54284317,3.63024e-12
98.64163248,3.7875436e-12
98.74052084,3.6002445e-12
98.83950832,3.2439357e-12
98.93859505,2.9908341e-12
99.0377811,2.993809e-12
99.13706659,3.3673327e-12
99.23645162,3.6542856e-12
99.33593628,3.8105703e-12
99.43552067,3.7105583e-12
99.53520489,3.8166575e-12
99.63498905,4.0740007e-12
99.73487325,4.1412633e-12
99.83485757,4.2459855e-12
99.93494213,4.409321e-12
100.03512703,4.443338e-12
100.13541236,4.3347595e-12
100.23579823,4.3149278e-12
100.33628473,4.6593653e-12
100.43687198,4.8433315e-12
100.53756006,4.7873346e-12
100.63834908,4.706438e-12
100.73923914,4.7354416e-12
100.84023035,4.8510163e-12
100.9413228,4.9070682e-12
101.04251659,5.037709e-12
101.14381183,5.0885828e-12
101.24520862,5.1107556e-12
101.34670706,5.183527e-12
101.44830725,5.1494824e-12
101.5500093,5.1460394e-12
101.6518133,5.2273494e-12
101.75371936,5.1034016e-12
101.85572758,4.7730942e-12
101.95783807,4.4044182e-12
102.06005092,3.9964095e-12
102.16236624,3.5288506e-12
102.26478413,2.8655368e-12
102.3673047,2.0316403e-12
102.46992803999999,1.163201e-12
102.57265426,7.4012844e-13
102.67548346999999,1.3588432e-12
102.77841576,2.5678277e-12
102.88145124,3.75405e-12
102.98459002,4.618848e-12
103.08783219,5.1504465e-12
103.19117786,5.6998937e-12
103.29462714000002,6.204334e-12
103.39818012,6.5424636e-12
103.50183692,6.6667145e-12
103.60559763,6.367835e-12
103.70946236,6.442121e-12
103.81343122000001,7.1520945e-12
103.91750431,7.6297345e-12
104.02168172000002,7.830337e-12
104.12596358,7.977587e-12
104.23034998,7.9963995e-12
104.33484103,7.9087e-12
104.43943683,7.9669275e-12
104.54413749,8.211132e-12
104.64894311,8.5011425e-12
104.75385379,8.386615e-12
104.85886965,8.235288e-12
104.96399079,8.696897e-12
105.06921732,9.015141e-12
105.17454933000002,9.12909e-12
105.27998694,9.1965454e-12
105.38553025000002,9.375967e-12
105.49117936,9.662011e-12
105.59693439999998,1.0027079e-11
105.70279544999998,1.0387739e-11
105.80876262,1.05225394e-11
105.91483603000002,1.0427788e-11
106.02101578,1.0499292e-11
106.12730197,1.0716146e-11
106.23369470999998,1.0620844e-11
106.34019411,1.0529095e-11
106.44680028,1.0810126e-11
106.55351332000001,1.06000755e-11
106.66033335,1.0200991e-11
106.76726045000001,1.0233741e-11
106.87429476,1.0598809e-11
106.98143636,1.1312336e-11
107.08868537999999,1.1721143e-11
107.19604191,1.1921994e-11
107.30350607,1.2030682e-11
107.41107796000001,1.2207101e-11
107.51875769,1.24405364e-11
107.62654537,1.2635272e-11
107.73444111,1.28005636e-11
107.84244501,1.29395505e-11
107.95055719,1.3170066e-11
108.05877774000001,1.3477897e-11
108.16710680000001,1.3592811e-11
108.27554445000001,1.362063e-11
108.38409081,1.3332272e-11
108.49274598,1.3181083e-11
108.60151009,1.3986634e-11
108.71038323,1.503358e-11
108.81936550999998,1.5419967e-11
108.92845706,1.538719e-11
109.03765796,1.5009865e-11
109.14696834000002,1.5158107e-11
109.2563883,1.5795117e-11
109.36591796,1.6335032e-11
109.47555742,1.6005194e-11
109.58530679,1.4766376e-11
109.69516618999998,1.3738022e-11
109.80513572,1.4112758e-11
109.9152155,1.5040328e-11
110.02540563,1.5797981e-11
110.13570623000001,1.639888e-11
110.2461174,1.708522e-11
110.35663927,1.8515826e-11
110.46727193,2.0338273e-11
110.57801549000001,2.4207898e-11
110.68887007999999,3.799222e-11
110.79983581000002,7.796981e-11
110.91091277000001,1.580762e-10
111.02210109,3.196698e-10
111.13340088,5.073406e-10
111.24481224000002,7.16201e-10
111.35633529000002,8.1633433e-10
111.46797015,9.655455e-10
111.57971691999998,1.7244342e-09
111.69157571999999,1.8617767e-09
111.80354665,1.8577305e-09
111.91562984,2.577639e-09
112.02782539,2.456396e-09
112.14013341,1.5734354e-09
112.25255403000001,1.4415439e-09
112.36508733999999,2.4312674e-09
112.47773347,2.6996918e-09
112.59049253,2.6283171e-09
112.70336462999998,2.142133e-09
112.81634989,1.3782451e-09
112.92944841,1.0849762e-09
113.04266031,1.5737274e-09
113.15598571000001,2.2704632e-09
113.26942472,2.2704907e-09
113.38297745,2.0350641e-09
113.49664402,2.4655378e-09
113.61042453999998,2.8999392e-09
113.72431911999999,2.579143e-09
113.83832788,1.7950624e-09
113.95245094000002,1.1274297e-09
114.0666884,1.1819007e-09
114.18104038999999,1.3770056e-09
114.29550702000002,1.332288e-09
114.41008839999999,1.2492154e-09
114.52478463999998,1.4173135e-09
114.63959587,1.5399557e-09
114.7545222,1.60594e-09
114.86956375,1.9314463e-09
114.98472062,2.0197193e-09
115.09999293000001,1.8368659e-09
115.21538080999998,1.7594041e-09
115.33088436,1.6938851e-09
115.44650371,1.8110434e-09
115.56223897,1.7404317e-09
115.67809024,1.3125885e-09
115.79405765999999,9.785711e-10
115.91014134,1.0891601e-09
116.02634139,1.3995696e-09
116.14265794,1.4565003e-09
116.25909109,1.3808232e-09
116.37564096000001,1.2477693e-09
116.49230768,1.1010977e-09
116.60909135,9.337047e-10
116.72599210000001,7.4514694e-10
116.84301005,6.206978e-10
116.9601453,4.907729e-10
117.07739798,3.755207e-10
117.19476821,3.3854017e-10
117.31225609999998,3.038816e-10
117.42986177999998,2.4520963e-10
117.54758535,2.0132575e-10
117.66542694,1.7736305e-10
117.78338667,1.596498e-10
117.90146465000001,1.3657318e-10
118.01966100999998,1.1161725e-10
118.13797585,1.0533998e-10
118.25640931000001,1.07636046e-10
118.3749615,1.0203085e-10
118.49363254,9.7280614e-11
118.61242253999998,9.486033e-11
118.73133163,8.57116e-11
118.85035993,6.613169e-11
118.96950755999998,4.8145755e-11
119.08877463000002,4.4366722e-11
119.20816126,4.2162655e-11
119.32766758,2.931642e-11
119.44729370999998,2.6970778e-11
119.56703975999999,3.746806e-11
119.68690586,4.0386344e-11
119.80689212,4.0524063e-11
119.92699867000002,4.163078e-11
120.04722563,4.053811e-11
120.16757311,4.0655174e-11
120.28804124000001,3.967681e-11
120.40863013999999,3.6258052e-11
120.52933994,3.2236634e-11
120.65017074,2.8461457e-11
120.77112268,2.4711181e-11
120.89219587,2.0641147e-11
121.01339044,1.6319196e-11
121.1347065,1.1835422e-11
121.25614419000001,7.475185e-12
121.37770361,3.82134e-12
121.4993849,1.5930881e-12
121.62118818000002,1.517623e-12
121.74311356000001,3.714855e-12
121.86516117,7.536471e-12
121.98733114,1.22624645e-11
122.10962358000002,1.7499151e-11
122.23203862,2.2872869e-11
122.35457638,2.7865958e-11
122.47723698999998,3.2711493e-11
122.60002056,3.774543e-11
122.72292722,4.2364275e-11
122.8459571,4.736874e-11
122.96911032,5.273265e-11
123.09238699,5.7734085e-11
123.21578726,6.3258856e-11
123.33931122999999,6.76871e-11
123.46295903000001,7.356636e-11
123.58673079,8.04237e-11
123.71062663000001,8.7217976e-11
123.83464668000002,8.658942e-11
123.95879106,7.8665296e-11
124.08305989,7.798496e-11
124.2074533,8.247132e-11
124.33197141999999,9.026241e-11
124.45661436999998,1.0384903e-10
124.58138226999999,1.1775597e-10
124.70627525,1.3438675e-10
124.83129343,1.6342608e-10
124.95643694999998,1.9777092e-10
125.08170593,2.404561e-10
125.20710047999998,3.1919878e-10
125.33262075,4.256865e-10
125.45826684,5.6868654e-10
125.5840389,7.028642e-10
125.70993704999998,7.7172413e-10
125.83596141000001,7.007406e-10
125.96211210999999,4.4451834e-10
126.08838927,3.5833878e-10
126.21479302999998,6.1961536e-10
126.3413235,6.605787e-10
126.46798083000002,4.8884485e-10
126.59476513,9.0628194e-10
126.72167653,1.8194058e-09
126.84871515,2.7188183e-09
126.97588114,3.2067513e-09
127.10317461,3.150011e-09
127.23059569,3.2258944e-09
127.35814451000002,3.5339738e-09
127.4858212,3.3061025e-09
127.61362588,3.2370497e-09
127.74155869,3.6655512e-09
127.86961975,4.393979e-09
127.9978092,4.4048036e-09
128.12612715,5.4740608e-09
128.25457374,6.944661e-09
128.3831491,7.7441245e-09
128.51185336,8.2079925e-09
128.64068664,7.438937e-09
128.76964908,6.3636483e-09
128.8987408,6.163266e-09
129.02796194,6.703816e-09
129.15731262,7.3281554e-09
129.28679298,7.787588e-09
129.41640314,7.560902e-09
129.54614324,6.871614e-09
129.6760134,7.305211e-09
129.80601375,7.8587075e-09
129.93614443,7.4415816e-09
130.06640557,6.972976e-09
130.19679729,5.2363287e-09
130.32731973,3.836241e-09
130.45797302,2.5316322e-09
130.58875729,3.111532e-09
130.71967267,5.4360774e-09
130.8507193,4.906269e-09
130.9818973,4.0304537e-09
131.1132068,6.4244654e-09
131.24464794,9.332833e-09
131.37622086,1.10567e-08
131.50792567,1.0769747e-08
131.63976252,9.210042e-09
131.77173154,1.0119351e-08
131.90383285,1.1629587e-08
132.0360666,1.2302072e-08
132.16843291,1.2348539e-08
132.30093192,1.1575959e-08
132.43356375,1.2305984e-08
132.56632856,1.3222922e-08
